ID|ContainsAbbr|Text
175026|0|In der Rechtsprechung werden diese Begriffe häufig zusammengefasst und nach denselben Kriterien geprüft, ohne dass weitere Ausführungen zu möglichen Unterschieden gemacht würden.
175026|1|31.  Die Ursprünge der Rechtsprechung des Gerichtshofs im Hinblick auf Ausnahmen zu Verfahrensfristen gehen auf die Rechtsprechung zum Begriff der höheren Gewalt im Bereich der Agrarverordnungen zurück(  15  ).
175026|0|Von besonderer Bedeutung ist hier die auf das Urteil Busseni(  16  ) zurückgehende Rechtsprechung, nach der sich der Begriff der höheren Gewalt auf „sachfremde Umstände bezieht, die den Eintritt des fraglichen Ereignisses unmöglich machen.
175026|0|Auch wenn er keine absolute Unmöglichkeit voraussetzt, so verlangt er doch, dass es sich um ungewöhnliche, vom Willen des Betroffenen unabhängige Schwierigkeiten handelt, die selbst bei Beachtung aller erforderlichen Sorgfalt unvermeidbar erscheinen“(  17  ).
175026|1|32.  Eine ähnliche Definition wurde im Kontext von Verfahrensfristen angenommen, eine Definition, die sowohl Zufälle als auch Fälle höherer Gewalt erfasst.
175026|0|Dem Urteil des Gerichtshofs in der Rechtssache Bayer/Kommission(  18  ) ist zu entnehmen, dass die Begriffe des Zufalls und der höheren Gewalt jeweils zwei Merkmale enthalten(  19  ).
175026|0|Die Begriffe beinhalten ein objektives Merkmal, das sich auf ungewöhnliche, außerhalb der Sphäre des Betroffenen liegende Umstände bezieht, und ein subjektives Merkmal, das mit der Verpflichtung des Betroffenen zusammenhängt, sich gegen die Folgen ungewöhnlicher Ereignisse zu wappnen, indem er, ohne übermäßige Opfer zu bringen, geeignete Maßnahmen trifft.
175026|0|Um sich auf einen Zufall oder auf höhere Gewalt berufen zu können, muss er gemäß den Ausführungen des Gerichtshofs den Ablauf des eingeleiteten Verfahrens sorgfältig überwachen und zum Zweck der Einhaltung der vorgesehenen Fristen Sorgfalt walten lassen(  20  ).
175026|1|33.  Zwar hat der Gerichtshof meines Wissens nie eine klare Unterscheidung zwischen den beiden Begriffen getroffen, man dürfte jedoch davon ausgehen können, dass ihr Anwendungsbereich nicht völlig identisch ist.
175026|1|34.  Wie sind diese Begriffe nun im Kontext der Verfahren vor den Unionsgerichten zu verstehen?
175026|1|35.  Insoweit vertrete ich die Ansicht, dass „höhere Gewalt“ (  vis maior  ) einen engeren Anwendungsbereich hat, der extreme Ereignisse umfasst.
175026|0|Zu diesen Ereignissen gehören jedenfalls Naturkatastrophen wie etwa große Überschwemmungen, Erdbeben und Hurrikans, sie können jedoch auch in besonderem Maße unabwendbare (vom Menschen verursachte) Umstände umfassen(  21  ).
175026|0|Somit bezieht sich „höhere Gewalt“ meiner Ansicht nach auf eine äußere Kraft, die den Betroffenen daran hindert, eine Verpflichtung zu erfüllen, und ihm keine alternative Handlungsmöglichkeit lässt (dies wäre etwa dann der Fall, wenn eine per Luftpost verschickte Sendung nicht zugestellt werden konnte, weil das Transportflugzeug ins Meer gestürzt ist).
175026|1|36.  Dagegen ist der Begriff des Zufalls meines Erachtens etwas flexibler.
175026|0|Er kann ein breiteres Spektrum an Umständen erfassen, die nicht durch höhere Gewalt abgedeckt sind.
175026|0|Dazu können jegliche ungewöhnlichen Umstände wie technische Unterbrechungen, Stromausfälle oder Störungen der Kommunikationssysteme gehören.
175026|1|37.  In gewissem Maße ist es eine Frage der persönlichen Beurteilung, wie die beiden Begriffe im Verhältnis zueinander zu definieren sind, und teilweise Überschneidungen sind durchaus möglich.
175026|0|Unabhängig davon, wie man diese beiden Begriffe voneinander abgrenzt, ist indessen klar, dass sie sehr eng miteinander verknüpft sind und eine Reihe außergewöhnlicher Umstände bezeichnen, unter denen Ausnahmen von der Anwendung der – sonst eng auszulegenden – Verfahrensfristen gewährt werden können.
175026|0|Tatsächlich ist die strikte Anwendung der Verfahrensvorschriften grundsätzlich erforderlich, um Rechtssicherheit zu gewährleisten und jede Diskriminierung oder willkürliche Behandlung bei der Rechtspflege zu vermeiden(  22  ).
175026|1|38.  Zugleich ist jedoch zu betonen, dass sich der Gesetzgeber entschlossen hat, eine Ausnahme von diesem sehr wichtigen Verfahrensgrundsatz zu konzipieren – eine Regelung, die es möglich macht, von solchen Fristen abzuweichen.
175026|1|Nach Art. 45 der Satzung stellen  sowohl  Zufälle  als auch  höhere Gewalt Gründe dar, um von den entsprechenden Fristen abzuweichen.
175026|1|39.  Meines Erachtens ist die Entscheidung, beide Begriffe in Art. 45 der Satzung aufzunehmen, ein starker Hinweis darauf, dass der Gesetzgeber nicht wollte, dass die Umstände, die unter Art. 45 fallen sollen, zu eng verstanden werden.
175026|0|Diese Entscheidung ist auch ein klares Zeichen dafür, dass der Gesetzgeber keine abschließende Liste von Umständen schaffen wollte, die geltend gemacht werden können, um von Verfahrensfristen abzuweichen, sondern eine eher flexible Regelung wünschte, die den Umständen des Einzelfalls angepasst werden kann.
175026|1|40.  Die vom Gerichtshof zur Feststellung des Vorliegens eines Zufalls oder eines Falls höherer Gewalt angewandten Kriterien spiegeln meines Erachtens diese Entscheidungen wider.
175026|0|Zwar trifft es zu, dass der Gerichtshof wiederholt befunden hat, dass nur unter ganz außergewöhnlichen Umständen von den Verfahrensfristen abgewichen werden kann(  23  ), jedoch erlaubt es die Anwendung dieser Kriterien dem Gerichtshof, auf der Grundlage der besonderen Umstände des Einzelfalls flexibel zu beurteilen, ob die Verfristung durch ein Ereignis verursacht worden ist, das nach vernünftiger Einschätzung nicht vorhersehbar war und somit nicht hätte vermieden werden können, ohne übermäßige Opfer zu bringen.
175026|1|41.  Meines Erachtens ist die Rechtsprechung des Gerichtshofs daher so zu verstehen, dass das Vorliegen eines „Zufalls oder eines Falls höherer Gewalt“ wie ein zusammenhängender Begriff als Einheit anhand derselben Kriterien zu prüfen ist, mit denen der Schwerpunkt auf die Angemessenheit der Maßnahmen gelegt wird, die der Betroffene zu ergreifen hat, um eine Verfristung zu vermeiden, indem im Einzelfall überprüft wird, dass zum einen die Nichteinhaltung von Verfahrensvorschriften unter ungewöhnlichen Umständen erfolgt ist, die außerhalb der Sphäre des Betroffenen liegen, und zum anderen der Betroffene Maßnahmen ergriffen hat, um die Folgen des ungewöhnlichen Ereignisses zu vermeiden, ohne übermäßige Opfer zu bringen.
175026|1|42.  Die Antwort auf die Frage, was das ungewöhnliche Ereignis sein mag und welche Maßnahmen zur Vermeidung der negativen Folgen dieses Ereignisses zu treffen sind, hängt – wie es zwingend der Fall ist, wenn eine umfassende Beurteilung der Umstände geboten ist – von den Besonderheiten des Einzelfalls ab.
175026|1|43.  Grundsätzlich erlaubt es jedoch die Anwendung dieses relativ flexiblen Maßstabs, die Waffengleichheit zwischen den Parteien in Situationen sicherzustellen, in denen die strikte Anwendung der Verfahrensfristen eine Ungleichbehandlung der Verfahrensparteien bedeuten würde.
175026|0|b)  Der Rechtsirrtum in dem angefochtenen Beschluss
175026|1|44.  In dem angefochtenen Beschluss hat das Gericht einen strengeren Maßstab als den durch die ständige Rechtsprechung des Gerichtshofs vorgegebenen angelegt.
175026|0|Das Gericht hat, als es in der vorliegenden Rechtssache einen Zufall oder einen Fall höherer Gewalt ausgeschlossen hat, geprüft, ob die Verfristung durch ein Ereignis verursacht worden ist, das sich nicht hätte vermeiden lassen(  24  ).
175026|1|45.  Tatsächlich hat das Gericht in dem angefochtenen Beschluss die vom Gerichtshof im Urteil Bayer/Kommission entwickelten Kriterien zwar bekräftigt, sodann aber befunden, dass ein Zufall oder ein Fall höherer Gewalt im Sinne von Art. 45 der Satzung nur dann vorliegen könne, wenn sich das fragliche Ereignis nicht vermeiden lasse und folglich den entscheidenden Grund dafür bilde, dass der Betroffene die vorgesehene Frist nicht gewahrt habe (im Folgenden: Unvermeidbarkeitskriterium)(  25  ).
175026|0|Es hat außerdem entschieden, dass der langsame Postversand nicht für sich allein einen Zufall oder einen Fall höherer Gewalt darstellen könne, sofern nicht weitere besondere Umstände hinzukämen, wie etwa ein Streik, ein Zusammenbruch der Verwaltungstätigkeit oder eine Naturkatastrophe(  26  ).
175026|1|46.  Wie bereits dargelegt, ist nach der Rechtsprechung des Gerichtshofs zum einen Voraussetzung, dass die Verfristung durch ungewöhnliche, außerhalb der Sphäre des Betroffenen liegende Umstände verursacht worden ist (objektives Merkmal).
175026|0|Zum anderen muss der Betroffene geeignete Maßnahmen ergreifen, um sich gegen die Folgen ungewöhnlicher Ereignisse zu wappnen, ohne jedoch verpflichtet zu sein, übermäßige Opfer zur Vermeidung einer Verfristung zu bringen.
175026|0|Der Betroffene muss insoweit „den Ablauf des eingeleiteten Verfahrens“ sorgfältig überwachen und insbesondere dartun, dass er zum Zweck der Einhaltung der vorgesehenen Fristen Sorgfalt hat walten lassen (subjektives Merkmal)(  27  ).
175026|1|47.  Dagegen ist nicht auch noch erforderlich, dass sich das ungewöhnliche Ereignis nicht hätte vermeiden lassen.
175026|1|Eine solche zusätzliche Voraussetzung würde den Anwendungsbereich von Art. 45 der Satzung erheblich einschränken, so dass er nur Sachverhalte erfasste, bei denen – wenn auch keine absolute Unmöglichkeit – so doch praktisch Unmöglichkeit vorliegt.
175026|1|48.  Wie die Kommission zutreffend anmerkt, ist der Gerichtshof offenbar mindestens einmal dem vom Gericht in dem angefochtenen Beschluss herangezogenen Ansatz gefolgt, und zwar in seinem Beschluss Faktor B. i W. Gęsina(  28  ).
175026|0|In jenem Beschluss hat der Gerichtshof die auf der Grundlage des Unvermeidbarkeitskriteriums basierende Beurteilung des Gerichts, es liege kein Zufall oder Fall höherer Gewalt vor, bestätigt(  29  ).
175026|1|Die Frage dort war – wie in der vorliegenden Rechtssache –, ob sich die Klägerin auf die erhebliche Verzögerung beim Postversand (von Polen nach Luxemburg) berufen konnte, um darzutun, dass ein Zufall oder ein Fall höherer Gewalt im Sinne von Art. 45 der Satzung vorliegt(  30  ).
175026|1|49.  Jener Beschluss (wie auch der angefochtene Beschluss) weicht offenbar von der auf das Urteil Bayer/Kommission zurückgehenden Rechtsprechung ab, soweit der Gerichtshof die vom Gericht vorgenommene Anwendung des Unvermeidbarkeitskriteriums bestätigt hat.
175026|1|50.  Es sollte nicht vergessen werden, dass die Parteien gemäß Art. 72 der Verfahrensordnung des Gerichts in der Fassung, die für die vorliegende Rechtssache gilt, Verfahrensschriftstücke bei der Kanzlei in Papierform einreichen können.
175026|0|Die Parteien hatten danach noch diese Möglichkeit – trotz der Einführung der Anwendung e‑Curia, eines Systems, das es den Parteien erlaubt, Verfahrensschriftstücke auf elektronischem Weg einzureichen(  31  ).
175026|1|51.  Die praktischen Durchführungsbestimmungen des Gerichts sowie die praktischen Anweisungen des Gerichtshofs sind in diesem Zusammenhang ebenfalls zu erwähnen.
175026|0|In diesen Bestimmungen ist speziell vorgesehen, dass eine Partei Schriftstücke auf dem Postweg senden kann(  32  ).
175026|0|Diesbezüglich wird darauf hingewiesen, dass, damit eine per Telefax geschickte Kopie für die Zwecke der Wahrung einer Frist berücksichtigt werden kann, das unterzeichnete Original unverzüglich, unmittelbar nach der Übermittlung per Telefax abzuschicken ist(  33  ).
175026|1|52.  Das vom Gericht angewandte Unvermeidbarkeitskriterium bedeutet indessen, dass eine ungewöhnliche Verzögerung beim Postversand automatisch nicht in den Anwendungsbereich von Art. 45 der Satzung fällt.
175026|1|53.  Nicht jede Partei ist in der Lage, den Unionsgerichten Verfahrensschriftstücke persönlich zu überbringen, ohne übermäßige Opfer zu bringen.
175026|0|Da die für das vorliegende Verfahren einschlägigen Vorschriften der Verfahrensordnung des Gerichts es den Parteien ausdrücklich erlauben, Verfahrensschriftstücke in Papierform zu übermitteln, würde meiner Ansicht nach ein kategorischer Ausschluss von Verzögerungen beim Postversand zudem im Widerspruch zu der Rechtsprechung des Gerichtshofs und der Verfahrensordnung des Gerichts stehen.
175026|1|54.  Aus diesen Gründen halte ich die angefochtene Entscheidung für rechtsfehlerhaft.
175026|1|55.  Nachdem dies geklärt ist, ist dennoch zu prüfen, wie das Vorliegen eines Zufalls und eines Falls höherer Gewalt konkret anhand der in der Rechtsprechung entwickelten Kriterien zu analysieren ist.
175026|0|c)  Das Wesen der Beurteilung und die für die Prüfung der Frage, ob der Betroffene mit hinreichender Sorgfalt gehandelt hat, zu berücksichtigenden Faktoren
175026|1|56.  Es ist nicht einfach, diese Frage auf der Grundlage der Rechtsprechung des Gerichtshofs zu beantworten.
175026|0|Der Grund hierfür ist, dass die Beurteilung der Umstände, auf die sich die Parteien berufen, um das Vorliegen eines Zufalls oder eines Falls höherer Gewalt auf der Grundlage der sich aus dem Urteil Bayer/Kommission ergebenden Kriterien darzutun, letztlich vom Einzelfall abhängt.
175026|1|57.  Zu beachten ist jedoch, dass das Vorliegen von Umständen, die eine Abweichung von den Verfahrensfristen rechtfertigen, auf der Grundlage dessen zu prüfen ist, was die Parteien, die sich auf Art. 45 der Satzung berufen, vortragen: Nach dieser Vorschrift muss der Betroffene das Vorliegen eines Zufalls oder eines Falls höherer Gewalt nachweisen.
175026|0|Dementsprechend muss der Betroffene dartun, dass (a) ein ungewöhnliches Ereignis vorlag, das außerhalb seiner Sphäre lag (objektives Merkmal), und (b) er alle angemessenen Maßnahmen ergriffen hat, um eine Verfristung zu vermeiden (subjektives Merkmal).
175026|1|58.  Wie bereits dargelegt, ist eine ungewöhnliche Verzögerung beim Postversand nach meinem Verständnis der Rechtsprechung nicht automatisch vom Anwendungsbereich des Art. 45 der Satzung auszuschließen.
175026|0|Heutzutage dürfte man davon ausgehen können, dass Postsendungen – zumindest grundsätzlich – ihr Ziel innerhalb Europas innerhalb von zehn Tagen erreichen sollten.
175026|1|Tatsächlich kann eine Postlaufzeit, die die in Art. 73 Abs. 3 der Verfahrensordnung vorgesehenen zehn zusätzlichen Tage überschreitet, meiner Ansicht nach als ungewöhnliches (außerhalb der Sphäre des Betroffenen liegendes) Ereignis angesehen werden(  34  ).
175026|1|59.  Um das objektive Merkmal (a) zu erfüllen, ist es daher ausreichend, dass der Betroffene dartut, dass die Nichteinhaltung der vorgesehenen Frist durch eine  ungewöhnliche  Verzögerung beim Postversand verursacht wurde.
175026|0|In dieser Hinsicht ist es nicht erforderlich, nachzuweisen, dass die Verzögerung durch ein außergewöhnliches Ereignis wie etwa einen Streik, eine Naturkatastrophe oder einen Zusammenbruch der Verwaltungstätigkeit verursacht wurde(  35  ).
175026|1|60.  Allerdings zeigt die Erfahrung, dass Postlaufzeiten variieren und gelegentlich (sogar erhebliche) Verzögerungen beim Postversand vorkommen können.
175026|0|Daher ist im Rahmen der Feststellung, ob das objektive Merkmal erfüllt ist, gebührend zu berücksichtigen, ob die Verzögerung unter den gegebenen Umständen ungewöhnlich ist, insbesondere im Hinblick auf Faktoren wie Entfernung, Jahreszeit etc.
175026|1|61.  Wenn feststeht, dass die Verzögerung unter den besonderen Umständen des Falls ungewöhnlich war, ist zu prüfen, ob der Betroffene sämtliche angemessenen Maßnahmen getroffen hat, um eine Verfristung zu vermeiden.
175026|1|62.  Im Rahmen der Feststellung, ob das subjektive Merkmal (b) vorliegt, spielen mehrere Faktoren eine Rolle.
175026|1|63.  Erstens ist es wichtig, festzustellen,  wann  das unterzeichnete Original der Klageschrift bei der Postdienststelle eingeliefert wurde.
175026|1|Dafür, dass sorgfältig gehandelt wurde, spricht meines Erachtens die Einhaltung von Rn. 80 der praktischen Durchführungsbestimmungen des Gerichts, also dass das Original unverzüglich abgeschickt wurde.
175026|0|Das bedeutet, an dem Tag, an dem die Kopie per Telefax abgeschickt wurde, oder spätestens am darauffolgenden Tag(  36  ).
175026|1|64.  Zweitens sollte von einer Partei nicht verlangt werden, dass sie die teuersten grenzüberschreitenden Zustelldienste in Anspruch nimmt, die angeboten werden, wenn ein preiswerterer Anbieter grundsätzlich zu genügen scheint, um sicherzustellen, dass die Zustellung des unterzeichneten Originals an die Kanzlei des Gerichts innerhalb der vorgesehenen Zeiträume erfolgt(  37  ).
175026|0|Da Verzögerungen jedoch vorkommen, muss eine Partei, die sich entschließt, ein Verfahrensschriftstück auf dem Postweg anstelle mit der Anwendung e‑Curia zu verschicken, meiner Ansicht nach Vorkehrungen treffen, die von einer sorgfältigen Person vernünftigerweise erwartet werden können.
175026|0|Je nach den Umständen (etwa wenn der Diensteanbieter bekanntermaßen unzuverlässig ist oder wenn die Frist um einen Feiertag herum abläuft), kann es daher die Sorgfaltspflicht erfordern, dass das unterzeichnete Original per Expresskurier, Eilbrief oder zumindest per Einschreiben versendet wird.
175026|1|65.  Enden die Verpflichtungen der Partei hier?
175026|1|66.  Meiner Ansicht nach ist das nicht der Fall.
175026|0|Zwar ist richtig, dass der Absender die tatsächliche Kontrolle über die Sendung verliert, sobald sie einem Postdienstleister zum Versand anvertraut wurde.
175026|0|Hervorzuheben ist jedoch, dass mit der Verschickung von Verfahrensschriftstücken auf dem Postweg Risiken verbunden sind, die mit Verzögerungen zusammenhängen, die eine Partei durch die Nutzung der Anwendung e‑Curia vermeiden könnte(  38  )  .
175026|1|67.  Daher ist eine Partei, die die in Art. 73 Abs. 3 der Verfahrensordnung des Gerichts vorgesehene Option gewählt hat, meiner Meinung nach verpflichtet, die Sendung zu verfolgen, damit zumindest der  Versuch  unternommen wird, zu verhindern, dass sich diese Risiken verwirklichen.
175026|0|In der Tat muss die Partei den „Ablauf des eingeleiteten Verfahrens“ sorgfältig überwachen und zum Zweck der Einhaltung der vorgesehenen Fristen Sorgfalt walten lassen(  39  ).
175026|1|68.  Aber was bringt diese Verpflichtung in diesem besonderen Kontext konkret mit sich?
175026|1|69.  Ist eine Tracking-Nummer erhältlich, bedeutet das, dass die Partei die Sendung aufmerksam und regelmäßig verfolgen muss, bis das Schriftstück ordnungsgemäß der Kanzlei des Gerichts zugestellt worden ist.
175026|0|Ist keine Tracking-Nummer erhältlich, bedeutet das, dass die Partei (deutlich vor Ablauf der vorgesehenen Frist) Kontakt mit der Kanzlei des Gerichts aufnehmen muss, um sich zu vergewissern, dass das unterzeichnete Original rechtzeitig angekommen ist(  40  ).
175026|0|Zeichnet sich ab, dass sich die Lieferung verzögert, so kann der Betroffene immer noch versuchen, die vorgesehene Frist einzuhalten, indem er sich aktiv bemüht, den Verbleib der Sendung ausfindig zu machen, indem er den betreffenden Postdienstleister kontaktiert und – falls alles andere fehlschlägt – der Kanzlei eine Fassung der Klageschrift schickt (oder persönlich überbringt, falls dies angemessen ist), die eine zweite Originalunterschrift trägt und das ursprüngliche fehlgeleitete Original ersetzen soll(  41  ).
175026|1|70.  Indem der Betroffene diese Maßnahmen ergreift, kann er dartun, dass er Sorgfalt hat walten lassen, ohne jedoch übermäßige Opfer zu bringen.
175026|0|Insoweit ist daher die Frage, ob eine realistische Chance besteht, die vorgesehene Frist einzuhalten, unerheblich.
175026|1|71.  Wenn eine Partei die in Art. 73 Abs. 3 der Verfahrensordnung des Gerichts vorgesehene Option gewählt hat, muss sie demzufolge, um von der Ausschlusswirkung der Verspätung nach Art. 45 der Satzung ausgenommen zu werden, dartun, dass sie Sorgfalt hat walten lassen, indem sie alle angemessenen Maßnahmen zur Vermeidung der Verfristung ergriffen hat.
175026|0|Sie muss demnach dartun, dass das unterzeichnete Original unverzüglich nach Übermittlung der Kopie per Telefax geschickt wurde, dass das Original mit einem Postdienst verschickt wurde, der zu genügen schien, um die Zustellung des unterzeichneten Originals der Klageschrift an die Kanzlei des Gerichts innerhalb der vorgesehenen Frist zu gewährleisten, und dass sie den Ablauf des Postversands aufmerksam überwacht und sich in den Fällen, in denen sich bei der Überwachung eine Verzögerung zeigte, bemüht hat, die vorgesehene Frist einzuhalten.
175026|0|d)  Zwischenergebnis
175026|1|72.  In dem angefochtenen Beschluss hat das Gericht in einem ersten Schritt befunden, dass eine Partei von der Ausschlusswirkung der Verspätung nur dann ausgenommen werden kann, wenn die Verfristung durch ein Ereignis verursacht wurde, das sich nicht hätte vermeiden lassen.
175026|0|Damit hat das Gericht einen Rechtsfehler begangen.
175026|1|73.  Dieser Rechtsfehler kann jedoch vorliegend nicht zur Aufhebung des angefochtenen Beschlusses führen.
175026|0|Nach ständiger Rechtsprechung ist zu beachten, dass eine Verletzung des Unionsrechts in einer Entscheidung des Gerichts, wenn zwar deren Gründe eine solche Verletzung enthalten, die Entscheidungsformel sich aber aus anderen Rechtsgründen als richtig erweist, nicht zur Aufhebung dieser Entscheidung führen kann und die Begründung durch eine andere zu ersetzen ist(  42  ).
175026|1|74.  Da das Gericht in einem zweiten Schritt die Maßnahmen geprüft hat, die RF zur Vermeidung der Verfristung ergriffen hatte, beeinträchtigt der festgestellte Rechtsfehler die Entscheidungsformel des angefochtenen Beschlusses nicht.
175026|1|75.  Dem angefochtenen Beschluss ist zu entnehmen, dass RF das unterzeichnete Original unverzüglich nach der Übermittlung der Kopie des Originals per Telefax an das Gericht geschickt hat (noch am selben Tag), und zwar per Einschreiben und unter Inanspruchnahme eines Dienstes, der zu genügen schien, um eine rechtzeitige Zustellung zu gewährleisten.
175026|0|RF hat jedoch keine weiteren Informationen bereitgestellt, um zu zeigen, dass sie sich bemüht hat, den Ablauf des Postversands zu überwachen, und Maßnahmen zur Vermeidung der Verfristung ergriffen hat, sobald sich die Verzögerung abzeichnete(  43  ).
175026|0|Mit anderen Worten hat das Gericht dennoch zutreffend befunden, dass RF nicht dargetan hat, dass sie zum Zweck der Einhaltung der vorgesehenen Fristen Sorgfalt hat walten lassen.
175026|1|76.  Daher bin ich der Auffassung, dass das Argument, das Gericht habe durch eine falsche Auslegung von Art. 45 der Satzung unzutreffend festgestellt, RF habe das Vorliegen eines Zufalls oder eines Falls höherer Gewalt nicht dargetan, unter Ersetzung der Begründung durch eine andere zurückzuweisen ist.
175026|1|77.  Folglich sind der erste und der zweite Rechtsmittelgrund als unbegründet zurückzuweisen.
175026|1|2.  Zum dritten Rechtsmittelgrund
175026|1|78.  RF macht geltend, das Gericht habe unzutreffend festgestellt, dass sie das Vorliegen eines Zufalls im Sinne von Art. 45 der Satzung nicht nachgewiesen habe.
175026|0|RF trägt vor, sie habe das Vorliegen eines Zufalls nachgewiesen: Für den Zufall habe sie nicht nur mehr Beweise als erforderlich vorgelegt, sondern auch alle ihr überhaupt zugänglichen Beweise beigebracht.
175026|1|79.  Die Kommission macht geltend, die von der Rechtsmittelführerin vorgetragenen Argumente bezögen sich auf Tatsachenfeststellungen und seien als unzulässig zurückzuweisen.
175026|1|80.  Ich stimme der Kommission zu.
175026|0|Mit diesem Rechtsmittelgrund werden im Wesentlichen die bereits mit dem ersten Rechtsmittelgrund vorgebrachten Argumente wiederholt, allerdings allein unter dem Aspekt der tatsächlichen Umstände.
175026|1|81.  Bekanntermaßen liegt nach Art. 58 der Satzung und Art. 256 AEUV die ausschließliche Zuständigkeit für die Feststellung der Tatsachen und deren Würdigung beim Gericht.
175026|0|Rechtsmittel zum Gerichtshof können somit nur Rechtsfragen betreffen.
175026|0|Der Gerichtshof ist somit zur Kontrolle der rechtlichen Qualifizierung der betreffenden Tatsachen und der vom Gericht daraus gezogenen rechtlichen Konsequenzen befugt(  44  ).
175026|0|Eine erneute Würdigung der Tatsachen oder der Beweise ist jedoch keine Rechtsfrage, die der Kontrolle durch den Gerichtshof unterliegt.
175026|0|Anders verhält es sich nur, wenn die dem Gericht vorgelegten Tatsachen oder beigebrachten Beweise verfälscht werden; in einem solchen Fall muss die behauptete Verfälschung aus den Akten der Rechtssache hervorgehen(  45  ).
175026|1|82.  Mit ihrem dritten Rechtsmittelgrund wünscht RF eindeutig eine neue Würdigung der dem Gericht vorgelegten Tatsachen und beigebrachten Beweise, ohne zu behaupten, dass diese verfälscht seien.
175026|0|Daher ist der dritte Rechtsmittelgrund als unzulässig zurückzuweisen.
175026|1|3.  Zum vierten Rechtsmittelgrund
175026|1|83.  RF macht geltend, das Gericht habe mit dem angefochtenen Beschluss gegen Art. 1, Art. 6 Abs. 1 und Art. 14 der Konvention zum Schutz der Menschenrechte und Grundfreiheiten (EMRK) verstoßen.
175026|1|Nach ihrer Ansicht bewirkt die vom Gericht vorgenommene Auslegung von Art. 45 der Satzung, dass der Zugang zu den Unionsgerichten für eine Partei, deren (Wohn‑)Sitz vom Sitz dieser Gerichte weit entfernt sei, erschwert werde.
175026|0|Die vom Gericht vorgenommene enge Auslegung dieser Bestimmung stelle außerdem eine Diskriminierung der Verfahrensparteien aufgrund ihres Wohnsitzes dar.
175026|1|84.  Die Kommission trägt in erster Linie vor, dieser Rechtsmittelgrund sei unzulässig.
175026|0|Der Grund hierfür sei, dass RF sich auf die in der EMRK niedergelegten Rechte und nicht auf die Charta der Grundrechte der Europäischen Union (im Folgenden: Charta) beziehe, und dass die Argumente von RF unklar seien.
175026|0|Jedenfalls sei er unbegründet.
175026|1|85.  Die Rechtsmittelführerin hat in ihrer Erwiderung klargestellt, dass mit diesem Rechtsmittelgrund ein Verstoß gegen die Präambel sowie gegen Art. 20, 21 und 47 der Charta gerügt werde.
175026|1|86.  Das reicht indessen nicht aus.
175026|0|Ein Rechtsmittel muss die beanstandeten Teile des Urteils, dessen Aufhebung beantragt wird, sowie die rechtlichen Argumente, die diesen Antrag speziell stützen, genau bezeichnen(  46  ).
175026|1|87.  Ich verstehe diesen Rechtsmittelgrund so, dass damit hauptsächlich gerügt wird, dass die vom Gericht vorgenommene Auslegung von Art. 45 der Satzung eine Partei wie RF diskriminiere, also eine Partei, die ihren (Wohn‑)Sitz nicht in der Nähe der Unionsgerichte hat.
175026|1|Der Grund hierfür sei, dass nach dem angefochtenen Beschluss eine Partei, die die in Art. 73 Abs. 3 der Verfahrensordnung des Gerichts niedergelegte Option in Anspruch nehmen möchte, also eine Kombination aus Telefax und Briefpost nutzen möchte, um Verfahrensschriftstücke beim Gericht einzureichen, sich nicht auf eine ungewöhnliche Verzögerung beim Postversand berufen könne, um die Nichteinhaltung der vorgesehenen Frist zu rechtfertigen.
175026|1|Um sicher zu sein, dass keine Verfristung eintrete, könne RF daher die in Art. 73 Abs. 3 der Verfahrensordnung des Gerichts vorgesehene Option nicht nutzen.
175026|1|Stattdessen müsse sie die Klageschrift auf dem Postweg deutlich vor Ablauf der vorgesehenen Frist von zwei Monaten (zuzüglich der in Art. 60 der Verfahrensordnung des Gerichts vorgesehenen Entfernungsfrist von zehn Tagen) versenden.
175026|1|88.  Ich habe Verständnis für das Argument von RF.
175026|0|Dennoch kann ich mich der Tatsache nicht verschließen, dass dieser Rechtsmittelgrund in der Rechtsmittelschrift nicht hinreichend entwickelt wird und allgemein formuliert ist, ohne die rechtlichen Argumente schlüssig darzulegen, die die Grundlage für die Rügen bilden.
175026|0|Dem Vorbringen fehlt es schlicht an Präzision.
175026|1|89.  Da es nicht Aufgabe des Gerichtshofs ist, die Argumente der Rechtsmittelführerin zu entwickeln oder zu ergänzen, damit ein Urteil in der Sache ergehen kann, empfehle ich dem Gerichtshof, diesen Rechtsmittelgrund für unzulässig zu erklären.
175026|1|Insbesondere hat es RF versäumt, eine rechtlich relevante Vergleichsgruppe im Hinblick auf die Diskriminierung aufzuzeigen, die der angefochtene Beschluss angeblich darstellt, und darzulegen, wie die Rechtsmittelschrift dahin ausgelegt werden kann, dass damit ein Verstoß gegen das Recht auf Zugang zu den Gerichten im Sinne von Art. 47 der Charta gerügt wird.
175026|1|90.  Folglich ist der vierte Rechtsmittelgrund als unzulässig zurückzuweisen.
175026|1|B.  Folgen der Würdigung
175026|1|91.  Ich bin zu dem Ergebnis gelangt, dass das Gericht im Rahmen seiner Feststellung, es sei nicht dargetan worden, dass ein Zufall oder ein Fall höherer Gewalt im Sinne von Art. 45 der Satzung vorliege, fehlerhafte Kriterien angewandt hat.
175026|0|Dennoch bin ich aus den oben dargelegten Gründen der Auffassung, dass der Rechtsfehler keinen Anlass dazu gibt, den angefochtenen Beschluss aufzuheben.
175026|1|92.  Das Rechtsmittel ist somit insgesamt zurückzuweisen.
